commit_sha,strategy,tests_available,tests_selected,failures_available,failures_detected,duration_available,duration_selected,abstained,escaped,failure_recall,time_reduction
mut_d149277612bd,3. Changed-File Selection,895.0,135.0,0.0,0.0,0.07280000000000002,0.010099999999999998,0.0,0.0,,86.12637362637363
mut_d14d6a9bd5e2,3. Changed-File Selection,365.0,80.0,2.0,2.0,4.793700000000005,0.007699999999999999,0.0,0.0,100.0,99.83937250975238
mut_d207c4243342,3. Changed-File Selection,895.0,21.0,3.0,3.0,0.07280000000000002,0.0,0.0,0.0,100.0,100.0
mut_d26e9eb3bbd7,3. Changed-File Selection,191.0,2.0,3.0,2.0,2.2197,0.004,0.0,1.0,66.66666666666666,99.81979546785601
mut_d352bccae750,3. Changed-File Selection,365.0,19.0,1.0,1.0,4.793700000000005,0.013600000000000001,0.0,0.0,100.0,99.71629430293927
mut_d3f2e21b70f3,3. Changed-File Selection,365.0,80.0,7.0,6.0,4.793700000000005,0.007699999999999999,0.0,1.0,85.71428571428571,99.83937250975238
mut_d4bc035cfd69,3. Changed-File Selection,191.0,191.0,5.0,5.0,2.2197,2.2196999999999987,0.0,0.0,100.0,5.684341886080802e-14
mut_d5a598e5b5eb,3. Changed-File Selection,365.0,127.0,11.0,2.0,4.793700000000005,0.5084000000000001,0.0,1.0,18.181818181818183,89.39441350105348
mut_d5bfbcfc6d6b,3. Changed-File Selection,365.0,88.0,2.0,2.0,4.793700000000005,0.18869999999999992,0.0,0.0,100.0,96.06358345328243
mut_d64ff7faf9c1,3. Changed-File Selection,365.0,19.0,1.0,1.0,4.793700000000005,0.013600000000000001,0.0,0.0,100.0,99.71629430293927
mut_d673496eccfe,3. Changed-File Selection,365.0,1.0,2.0,1.0,4.793700000000005,0.0,0.0,1.0,50.0,100.0
mut_d789c421f786,3. Changed-File Selection,895.0,27.0,19.0,19.0,0.07280000000000002,0.0006,0.0,0.0,100.0,99.17582417582418
mut_d797dded6a37,3. Changed-File Selection,895.0,0.0,0.0,0.0,0.07280000000000002,0.0,0.0,0.0,,100.0
mut_d7a43e9b9b40,3. Changed-File Selection,365.0,29.0,28.0,28.0,4.793700000000005,4.068999999999999,0.0,0.0,100.0,15.117758724993323
mut_d836d44fd367,3. Changed-File Selection,365.0,19.0,0.0,0.0,4.793700000000005,0.013600000000000001,0.0,0.0,,99.71629430293927
mut_d83c216c3b08,3. Changed-File Selection,365.0,127.0,0.0,0.0,4.793700000000005,0.5084000000000001,0.0,0.0,,89.39441350105348
mut_d89bfe05efd2,3. Changed-File Selection,365.0,88.0,2.0,2.0,4.793700000000005,0.18869999999999992,0.0,0.0,100.0,96.06358345328243
mut_d8b117db1a7e,3. Changed-File Selection,895.0,17.0,4.0,4.0,0.07280000000000002,0.024300000000000002,0.0,0.0,100.0,66.62087912087912
mut_d9b13433630a,3. Changed-File Selection,895.0,0.0,0.0,0.0,0.07280000000000002,0.0,0.0,0.0,,100.0
mut_d9fde15d093c,3. Changed-File Selection,365.0,127.0,9.0,3.0,4.793700000000005,0.5084000000000001,0.0,1.0,33.33333333333333,89.39441350105348
mut_da19bcd92234,3. Changed-File Selection,365.0,127.0,8.0,5.0,4.793700000000005,0.5084000000000001,0.0,1.0,62.5,89.39441350105348
mut_da98b4b12d6b,3. Changed-File Selection,191.0,2.0,8.0,0.0,2.2197,0.004,0.0,1.0,0.0,99.81979546785601
mut_dabe6b6f9797,3. Changed-File Selection,191.0,0.0,0.0,0.0,2.2197,0.0,0.0,0.0,,100.0
mut_dae218ee37c9,3. Changed-File Selection,365.0,18.0,1.0,1.0,4.793700000000005,0.001,0.0,0.0,100.0,99.97913928698082
mut_db0c05c5ba79,3. Changed-File Selection,365.0,127.0,3.0,3.0,4.793700000000005,0.5084000000000001,0.0,0.0,100.0,89.39441350105348
mut_db19b9c3be0f,3. Changed-File Selection,365.0,19.0,21.0,5.0,4.793700000000005,0.013600000000000001,0.0,1.0,23.809523809523807,99.71629430293927
mut_db51e974c4a7,3. Changed-File Selection,191.0,123.0,120.0,76.0,2.2197,0.2602,0.0,1.0,63.33333333333333,88.27769518403387
mut_db551481015f,3. Changed-File Selection,191.0,0.0,0.0,0.0,2.2197,0.0,0.0,0.0,,100.0
mut_dc11bf9c3112,3. Changed-File Selection,191.0,142.0,9.0,9.0,2.2197,0.9399,0.0,0.0,100.0,57.65644005946749
mut_dc23088c978a,3. Changed-File Selection,191.0,191.0,1.0,1.0,2.2197,2.2196999999999987,0.0,0.0,100.0,5.684341886080802e-14
mut_dc56e7048ab7,3. Changed-File Selection,365.0,88.0,1.0,0.0,4.793700000000005,0.18869999999999992,0.0,1.0,0.0,96.06358345328243
mut_dcb5286d667c,3. Changed-File Selection,895.0,50.0,7.0,7.0,0.07280000000000002,0.0003,0.0,0.0,100.0,99.58791208791209
mut_dcbecabbebc7,3. Changed-File Selection,895.0,126.0,2.0,2.0,0.07280000000000002,0.0003,0.0,0.0,100.0,99.58791208791209
mut_dcf9b24994ae,3. Changed-File Selection,191.0,12.0,2.0,2.0,2.2197,0.041,0.0,0.0,100.0,98.15290354552417
mut_dd2029779d86,3. Changed-File Selection,895.0,135.0,14.0,14.0,0.07280000000000002,0.010099999999999998,0.0,0.0,100.0,86.12637362637363
mut_dd8be6e5d67d,3. Changed-File Selection,365.0,18.0,155.0,5.0,4.793700000000005,0.001,0.0,1.0,3.225806451612903,99.97913928698082
mut_ddffa913284a,3. Changed-File Selection,895.0,34.0,7.0,7.0,0.07280000000000002,0.0013,0.0,0.0,100.0,98.21428571428571
mut_de07db6d0354,3. Changed-File Selection,895.0,32.0,73.0,8.0,0.07280000000000002,0.0045,0.0,1.0,10.95890410958904,93.81868131868131
mut_de080396a033,3. Changed-File Selection,191.0,142.0,0.0,0.0,2.2197,0.9399,0.0,0.0,,57.65644005946749
mut_de0cd1debe22,3. Changed-File Selection,191.0,12.0,0.0,0.0,2.2197,0.041,0.0,0.0,,98.15290354552417
mut_de3d54f93612,3. Changed-File Selection,895.0,29.0,0.0,0.0,0.07280000000000002,0.001,0.0,0.0,,98.62637362637362
mut_de45f3060556,3. Changed-File Selection,507.0,507.0,24.0,24.0,3.8465999999999636,3.8465999999999925,0.0,0.0,100.0,-7.531752999057062e-13
mut_de93611a8255,3. Changed-File Selection,191.0,2.0,0.0,0.0,2.2197,0.004,0.0,0.0,,99.81979546785601
mut_deb25f418ef6,3. Changed-File Selection,895.0,126.0,1.0,1.0,0.07280000000000002,0.0003,0.0,0.0,100.0,99.58791208791209
mut_dfe7bf887980,3. Changed-File Selection,507.0,26.0,12.0,7.0,3.8465999999999636,0.13499999999999998,0.0,1.0,58.333333333333336,96.49040711277489
mut_e04304803276,3. Changed-File Selection,191.0,191.0,73.0,73.0,2.2197,2.2196999999999987,0.0,0.0,100.0,5.684341886080802e-14
mut_e0478e596d43,3. Changed-File Selection,191.0,2.0,2.0,0.0,2.2197,0.004,0.0,1.0,0.0,99.81979546785601
mut_e083a55a6bb5,3. Changed-File Selection,895.0,895.0,43.0,43.0,0.07280000000000002,0.07280000000000006,0.0,0.0,100.0,-7.105427357601002e-14
mut_e1182c8943ba,3. Changed-File Selection,507.0,6.0,0.0,0.0,3.8465999999999636,0.0063,0.0,0.0,,99.83621899859617
mut_e1507a2cf092,3. Changed-File Selection,191.0,12.0,0.0,0.0,2.2197,0.041,0.0,0.0,,98.15290354552417
mut_e17221f2b716,3. Changed-File Selection,507.0,0.0,0.0,0.0,3.8465999999999636,0.0,0.0,0.0,,100.0
mut_e1a29b361e0f,3. Changed-File Selection,507.0,0.0,1.0,0.0,3.8465999999999636,0.0,0.0,1.0,0.0,100.0
mut_e1c2d8def0d5,3. Changed-File Selection,365.0,88.0,5.0,3.0,4.793700000000005,0.18869999999999992,0.0,1.0,60.0,96.06358345328243
mut_e281f9de1ee8,3. Changed-File Selection,507.0,6.0,0.0,0.0,3.8465999999999636,0.0063,0.0,0.0,,99.83621899859617
mut_e2adab202593,3. Changed-File Selection,191.0,12.0,0.0,0.0,2.2197,0.041,0.0,0.0,,98.15290354552417
mut_e30b35af2f88,3. Changed-File Selection,191.0,12.0,56.0,0.0,2.2197,0.041,0.0,1.0,0.0,98.15290354552417
mut_e32189bcd2c9,3. Changed-File Selection,507.0,100.0,9.0,0.0,3.8465999999999636,0.22690000000000016,0.0,1.0,0.0,94.10128425102683
mut_e366b4b855c3,3. Changed-File Selection,895.0,26.0,0.0,0.0,0.07280000000000002,0.0003,0.0,0.0,,99.58791208791209
mut_e451fed246dc,3. Changed-File Selection,191.0,57.0,1.0,1.0,2.2197,0.0965,0.0,0.0,100.0,95.6525656620264
mut_e4a7ee5b9f27,3. Changed-File Selection,507.0,0.0,90.0,0.0,3.8465999999999636,0.0,0.0,1.0,0.0,100.0
mut_e540b63f1c85,3. Changed-File Selection,507.0,0.0,4.0,0.0,3.8465999999999636,0.0,0.0,1.0,0.0,100.0
mut_e598ed37661f,3. Changed-File Selection,191.0,142.0,8.0,8.0,2.2197,0.9399,0.0,0.0,100.0,57.65644005946749
mut_e5e6b23d189f,3. Changed-File Selection,191.0,142.0,8.0,8.0,2.2197,0.9399,0.0,0.0,100.0,57.65644005946749
mut_e63ee744d58d,3. Changed-File Selection,365.0,29.0,5.0,5.0,4.793700000000005,4.068999999999999,0.0,0.0,100.0,15.117758724993323
mut_e684824e8436,3. Changed-File Selection,507.0,507.0,2.0,2.0,3.8465999999999636,3.8465999999999925,0.0,0.0,100.0,-7.531752999057062e-13
mut_e695af362c3b,3. Changed-File Selection,895.0,8.0,4.0,4.0,0.07280000000000002,0.0003,0.0,0.0,100.0,99.58791208791209
mut_e6f99fe59835,3. Changed-File Selection,365.0,80.0,20.0,15.0,4.793700000000005,0.007699999999999999,0.0,1.0,75.0,99.83937250975238
mut_e6f9c95fe4b4,3. Changed-File Selection,191.0,12.0,3.0,1.0,2.2197,0.041,0.0,1.0,33.33333333333333,98.15290354552417
mut_e77e3c1a382e,3. Changed-File Selection,895.0,126.0,2.0,2.0,0.07280000000000002,0.0003,0.0,0.0,100.0,99.58791208791209
mut_e79763fc7b17,3. Changed-File Selection,365.0,80.0,47.0,39.0,4.793700000000005,0.007699999999999999,0.0,1.0,82.97872340425532,99.83937250975238
mut_e840ceefe4b7,3. Changed-File Selection,895.0,29.0,1.0,1.0,0.07280000000000002,0.001,0.0,0.0,100.0,98.62637362637362
mut_e84137c4f7b7,3. Changed-File Selection,507.0,0.0,1.0,0.0,3.8465999999999636,0.0,0.0,1.0,0.0,100.0
mut_e86b7cdde967,3. Changed-File Selection,507.0,0.0,1.0,0.0,3.8465999999999636,0.0,0.0,1.0,0.0,100.0
mut_e8a9e14532e3,3. Changed-File Selection,895.0,0.0,0.0,0.0,0.07280000000000002,0.0,0.0,0.0,,100.0
mut_e8b75853d281,3. Changed-File Selection,507.0,0.0,4.0,0.0,3.8465999999999636,0.0,0.0,1.0,0.0,100.0
mut_e8e969479d19,3. Changed-File Selection,507.0,507.0,0.0,0.0,3.8465999999999636,3.8465999999999925,0.0,0.0,,-7.531752999057062e-13
mut_e8f51e73dd46,3. Changed-File Selection,191.0,57.0,2.0,2.0,2.2197,0.0965,0.0,0.0,100.0,95.6525656620264
mut_e9300e1564b7,3. Changed-File Selection,365.0,80.0,2.0,2.0,4.793700000000005,0.007699999999999999,0.0,0.0,100.0,99.83937250975238
mut_e9dd4aa61447,3. Changed-File Selection,365.0,127.0,45.0,37.0,4.793700000000005,0.5084000000000001,0.0,1.0,82.22222222222221,89.39441350105348
mut_e9f268f6ceae,3. Changed-File Selection,895.0,26.0,0.0,0.0,0.07280000000000002,0.0003,0.0,0.0,,99.58791208791209
mut_eb30b583ee7e,3. Changed-File Selection,349.0,0.0,68.0,0.0,2.321400000000014,0.0,0.0,1.0,0.0,100.0
mut_ec0d392814db,3. Changed-File Selection,507.0,26.0,37.0,17.0,3.8465999999999636,0.13499999999999998,0.0,1.0,45.94594594594595,96.49040711277489
mut_ec1d454c6747,3. Changed-File Selection,507.0,7.0,2.0,2.0,3.8465999999999636,0.0097,0.0,0.0,100.0,99.74782925180679
mut_ec28ba8ea5d6,3. Changed-File Selection,365.0,127.0,2.0,2.0,4.793700000000005,0.5084000000000001,0.0,0.0,100.0,89.39441350105348
mut_ecaed389765b,3. Changed-File Selection,507.0,7.0,3.0,3.0,3.8465999999999636,0.0097,0.0,0.0,100.0,99.74782925180679
mut_ecb13c489ff3,3. Changed-File Selection,507.0,4.0,92.0,0.0,3.8465999999999636,0.0043,0.0,1.0,0.0,99.88821296729579
mut_ecbc76dc1646,3. Changed-File Selection,895.0,26.0,0.0,0.0,0.07280000000000002,0.0003,0.0,0.0,,99.58791208791209
mut_ed4d1bdaa59e,3. Changed-File Selection,895.0,26.0,0.0,0.0,0.07280000000000002,0.0003,0.0,0.0,,99.58791208791209
mut_ed9e5f0b9b69,3. Changed-File Selection,895.0,50.0,3.0,3.0,0.07280000000000002,0.0003,0.0,0.0,100.0,99.58791208791209
mut_edda2e070d47,3. Changed-File Selection,507.0,26.0,2.0,2.0,3.8465999999999636,0.13499999999999998,0.0,0.0,100.0,96.49040711277489
mut_ee21a9b323b3,3. Changed-File Selection,895.0,895.0,4.0,4.0,0.07280000000000002,0.07280000000000006,0.0,0.0,100.0,-7.105427357601002e-14
mut_ee6f2cc70cef,3. Changed-File Selection,349.0,0.0,52.0,0.0,2.321400000000014,0.0,0.0,1.0,0.0,100.0
mut_ee813226383c,3. Changed-File Selection,895.0,65.0,0.0,0.0,0.07280000000000002,0.0013,0.0,0.0,,98.21428571428571
mut_eea66e82ba39,3. Changed-File Selection,895.0,21.0,0.0,0.0,0.07280000000000002,0.0,0.0,0.0,,100.0
mut_eeee9e9a5f8f,3. Changed-File Selection,349.0,0.0,2.0,0.0,2.321400000000014,0.0,0.0,1.0,0.0,100.0
mut_ef2e652b5cd6,3. Changed-File Selection,365.0,80.0,0.0,0.0,4.793700000000005,0.007699999999999999,0.0,0.0,,99.83937250975238
mut_ef3ec1969ca8,3. Changed-File Selection,507.0,0.0,0.0,0.0,3.8465999999999636,0.0,0.0,0.0,,100.0
mut_ef55ac592d94,3. Changed-File Selection,349.0,0.0,2.0,0.0,2.321400000000014,0.0,0.0,1.0,0.0,100.0
mut_ef5ae42fef7e,3. Changed-File Selection,349.0,0.0,3.0,0.0,2.321400000000014,0.0,0.0,1.0,0.0,100.0
mut_ef68dbeea99f,3. Changed-File Selection,191.0,0.0,0.0,0.0,2.2197,0.0,0.0,0.0,,100.0
mut_ef77608e9963,3. Changed-File Selection,349.0,0.0,5.0,0.0,2.321400000000014,0.0,0.0,1.0,0.0,100.0
mut_efd43e5ff379,3. Changed-File Selection,365.0,88.0,1.0,1.0,4.793700000000005,0.18869999999999992,0.0,0.0,100.0,96.06358345328243
mut_efee4bf9e8a0,3. Changed-File Selection,365.0,80.0,64.0,56.0,4.793700000000005,0.007699999999999999,0.0,1.0,87.5,99.83937250975238
mut_eff8901c9a2f,3. Changed-File Selection,365.0,127.0,5.0,5.0,4.793700000000005,0.5084000000000001,0.0,0.0,100.0,89.39441350105348
mut_f090362342f3,3. Changed-File Selection,895.0,26.0,0.0,0.0,0.07280000000000002,0.0003,0.0,0.0,,99.58791208791209
mut_f0c31847ee45,3. Changed-File Selection,191.0,191.0,16.0,16.0,2.2197,2.2196999999999987,0.0,0.0,100.0,5.684341886080802e-14
mut_f11fd8798731,3. Changed-File Selection,365.0,80.0,39.0,33.0,4.793700000000005,0.007699999999999999,0.0,1.0,84.61538461538461,99.83937250975238
mut_f14a2d9d7381,3. Changed-File Selection,349.0,0.0,4.0,0.0,2.321400000000014,0.0,0.0,1.0,0.0,100.0
mut_f14adc221828,3. Changed-File Selection,895.0,895.0,40.0,40.0,0.07280000000000002,0.07280000000000006,0.0,0.0,100.0,-7.105427357601002e-14
mut_f1510c477b77,3. Changed-File Selection,365.0,127.0,25.0,17.0,4.793700000000005,0.5084000000000001,0.0,1.0,68.0,89.39441350105348
mut_f1691d1bf5e2,3. Changed-File Selection,365.0,127.0,24.0,16.0,4.793700000000005,0.5084000000000001,0.0,1.0,66.66666666666666,89.39441350105348
mut_f1b08f78c308,3. Changed-File Selection,365.0,88.0,12.0,11.0,4.793700000000005,0.18869999999999992,0.0,1.0,91.66666666666666,96.06358345328243
mut_f2146d8bf14a,3. Changed-File Selection,349.0,0.0,0.0,0.0,2.321400000000014,0.0,0.0,0.0,,100.0
mut_f23c3fd076fb,3. Changed-File Selection,349.0,0.0,2.0,0.0,2.321400000000014,0.0,0.0,1.0,0.0,100.0
mut_f2f41ed26fd9,3. Changed-File Selection,365.0,19.0,22.0,6.0,4.793700000000005,0.013600000000000001,0.0,1.0,27.27272727272727,99.71629430293927
mut_f2fbb8b10761,3. Changed-File Selection,191.0,142.0,17.0,17.0,2.2197,0.9399,0.0,0.0,100.0,57.65644005946749
mut_f310d6be9786,3. Changed-File Selection,365.0,80.0,68.0,60.0,4.793700000000005,0.007699999999999999,0.0,1.0,88.23529411764706,99.83937250975238
mut_f37e77045099,3. Changed-File Selection,349.0,0.0,0.0,0.0,2.321400000000014,0.0,0.0,0.0,,100.0
mut_f3a9789e0bc0,3. Changed-File Selection,507.0,26.0,0.0,0.0,3.8465999999999636,0.13499999999999998,0.0,0.0,,96.49040711277489
mut_f3d469a1a06c,3. Changed-File Selection,507.0,507.0,178.0,178.0,3.8465999999999636,3.8465999999999925,0.0,0.0,100.0,-7.531752999057062e-13
mut_f3f4f8e28edf,3. Changed-File Selection,365.0,80.0,4.0,4.0,4.793700000000005,0.007699999999999999,0.0,0.0,100.0,99.83937250975238
mut_f489b8cff73f,3. Changed-File Selection,191.0,0.0,0.0,0.0,2.2197,0.0,0.0,0.0,,100.0
mut_f4a038057e54,3. Changed-File Selection,349.0,0.0,179.0,0.0,2.321400000000014,0.0,0.0,1.0,0.0,100.0
mut_f4c73147e9af,3. Changed-File Selection,895.0,21.0,0.0,0.0,0.07280000000000002,0.0,0.0,0.0,,100.0
mut_f4d6b2ad1e1c,3. Changed-File Selection,507.0,0.0,9.0,0.0,3.8465999999999636,0.0,0.0,1.0,0.0,100.0
mut_f4e26f1d8b05,3. Changed-File Selection,895.0,12.0,8.0,5.0,0.07280000000000002,0.0,0.0,1.0,62.5,100.0
mut_f584f6b9da37,3. Changed-File Selection,349.0,0.0,7.0,0.0,2.321400000000014,0.0,0.0,1.0,0.0,100.0
mut_f58e4bd61135,3. Changed-File Selection,349.0,0.0,3.0,0.0,2.321400000000014,0.0,0.0,1.0,0.0,100.0
mut_f5b94d22319e,3. Changed-File Selection,507.0,0.0,1.0,0.0,3.8465999999999636,0.0,0.0,1.0,0.0,100.0
mut_f5cbb94c9f6d,3. Changed-File Selection,191.0,57.0,0.0,0.0,2.2197,0.0965,0.0,0.0,,95.6525656620264
mut_f5edfd2c8d26,3. Changed-File Selection,507.0,0.0,0.0,0.0,3.8465999999999636,0.0,0.0,0.0,,100.0
mut_f657c1e78461,3. Changed-File Selection,349.0,0.0,3.0,0.0,2.321400000000014,0.0,0.0,1.0,0.0,100.0
mut_f6d3d796a500,3. Changed-File Selection,895.0,26.0,0.0,0.0,0.07280000000000002,0.0003,0.0,0.0,,99.58791208791209
mut_f726806a29dd,3. Changed-File Selection,365.0,127.0,127.0,9.0,4.793700000000005,0.5084000000000001,0.0,1.0,7.086614173228346,89.39441350105348
mut_f81ebf6603d2,3. Changed-File Selection,191.0,2.0,1.0,0.0,2.2197,0.004,0.0,1.0,0.0,99.81979546785601
mut_f851c9c08a7b,3. Changed-File Selection,349.0,0.0,68.0,0.0,2.321400000000014,0.0,0.0,1.0,0.0,100.0
mut_f85ae10d679a,3. Changed-File Selection,191.0,142.0,17.0,17.0,2.2197,0.9399,0.0,0.0,100.0,57.65644005946749
mut_f87aba4bda98,3. Changed-File Selection,895.0,4.0,2.0,2.0,0.07280000000000002,0.001,0.0,0.0,100.0,98.62637362637362
mut_f8c65688bc5f,3. Changed-File Selection,365.0,19.0,4.0,4.0,4.793700000000005,0.013600000000000001,0.0,0.0,100.0,99.71629430293927
mut_f8da1dc96e6e,3. Changed-File Selection,349.0,0.0,0.0,0.0,2.321400000000014,0.0,0.0,0.0,,100.0
mut_f8dc35c233f1,3. Changed-File Selection,895.0,20.0,2.0,2.0,0.07280000000000002,0.0,0.0,0.0,100.0,100.0
mut_f8e011568a6e,3. Changed-File Selection,349.0,0.0,6.0,0.0,2.321400000000014,0.0,0.0,1.0,0.0,100.0
mut_f90d8b063f24,3. Changed-File Selection,349.0,29.0,4.0,4.0,2.321400000000014,2.2182999999999997,0.0,0.0,100.0,4.441285431205884
mut_f955c7586f9e,3. Changed-File Selection,349.0,0.0,0.0,0.0,2.321400000000014,0.0,0.0,0.0,,100.0
mut_f9a092a9f938,3. Changed-File Selection,349.0,0.0,2.0,0.0,2.321400000000014,0.0,0.0,1.0,0.0,100.0
mut_f9fa994b822d,3. Changed-File Selection,895.0,21.0,0.0,0.0,0.07280000000000002,0.0,0.0,0.0,,100.0
mut_fa9c05c3dc3f,3. Changed-File Selection,365.0,88.0,7.0,7.0,4.793700000000005,0.18869999999999992,0.0,0.0,100.0,96.06358345328243
mut_fb34793e6bc2,3. Changed-File Selection,507.0,26.0,1.0,1.0,3.8465999999999636,0.13499999999999998,0.0,0.0,100.0,96.49040711277489
mut_fb82d8a971b1,3. Changed-File Selection,191.0,0.0,0.0,0.0,2.2197,0.0,0.0,0.0,,100.0
mut_fbbac85b0bd0,3. Changed-File Selection,365.0,127.0,0.0,0.0,4.793700000000005,0.5084000000000001,0.0,0.0,,89.39441350105348
mut_fc0de64fdbc8,3. Changed-File Selection,191.0,0.0,0.0,0.0,2.2197,0.0,0.0,0.0,,100.0
mut_fc46fb835319,3. Changed-File Selection,895.0,0.0,0.0,0.0,0.07280000000000002,0.0,0.0,0.0,,100.0
mut_fc5453ad45d2,3. Changed-File Selection,507.0,26.0,1.0,1.0,3.8465999999999636,0.13499999999999998,0.0,0.0,100.0,96.49040711277489
mut_fcb8db64c2f7,3. Changed-File Selection,349.0,0.0,3.0,0.0,2.321400000000014,0.0,0.0,1.0,0.0,100.0
mut_fd6d192d4ae0,3. Changed-File Selection,349.0,0.0,7.0,0.0,2.321400000000014,0.0,0.0,1.0,0.0,100.0
mut_fd93fa7458fb,3. Changed-File Selection,365.0,18.0,12.0,0.0,4.793700000000005,0.001,0.0,1.0,0.0,99.97913928698082
mut_fdb18ceaea36,3. Changed-File Selection,365.0,29.0,18.0,18.0,4.793700000000005,4.068999999999999,0.0,0.0,100.0,15.117758724993323
mut_fdb31bfe1c24,3. Changed-File Selection,507.0,507.0,6.0,6.0,3.8465999999999636,3.8465999999999925,0.0,0.0,100.0,-7.531752999057062e-13
mut_fde4d99d3e85,3. Changed-File Selection,507.0,0.0,5.0,0.0,3.8465999999999636,0.0,0.0,1.0,0.0,100.0
mut_fe1b183af319,3. Changed-File Selection,191.0,0.0,0.0,0.0,2.2197,0.0,0.0,0.0,,100.0
mut_fe376be4072e,3. Changed-File Selection,365.0,127.0,2.0,2.0,4.793700000000005,0.5084000000000001,0.0,0.0,100.0,89.39441350105348
mut_fe3c798182db,3. Changed-File Selection,349.0,0.0,231.0,0.0,2.321400000000014,0.0,0.0,1.0,0.0,100.0
mut_fe89d5200881,3. Changed-File Selection,349.0,0.0,11.0,0.0,2.321400000000014,0.0,0.0,1.0,0.0,100.0
mut_fee332bc2d2a,3. Changed-File Selection,349.0,0.0,25.0,0.0,2.321400000000014,0.0,0.0,1.0,0.0,100.0
mut_ff7fe202d04c,3. Changed-File Selection,191.0,2.0,7.0,0.0,2.2197,0.004,0.0,1.0,0.0,99.81979546785601
mut_ff96a6ac2906,3. Changed-File Selection,507.0,100.0,385.0,100.0,3.8465999999999636,0.22690000000000016,0.0,1.0,25.97402597402597,94.10128425102683
mut_ffcd0da5bf30,3. Changed-File Selection,349.0,0.0,4.0,0.0,2.321400000000014,0.0,0.0,1.0,0.0,100.0
mut_caa015827517,4. Static AST Call-Graph Selection,895.0,223.0,0.0,0.0,0.07280000000000002,0.028100000000000003,0.0,0.0,,61.401098901098905
mut_cb44bb46eca3,4. Static AST Call-Graph Selection,191.0,47.0,92.0,35.0,2.2197,0.08809999999999998,0.0,1.0,38.04347826086957,96.03099517952876
mut_ccbba32ee6f5,4. Static AST Call-Graph Selection,191.0,47.0,1.0,1.0,2.2197,0.06370000000000003,0.0,0.0,100.0,97.13024282560707
mut_ce0d69e89f0f,4. Static AST Call-Graph Selection,191.0,47.0,27.0,10.0,2.2197,0.06370000000000003,0.0,1.0,37.03703703703704,97.13024282560707
mut_ce5097a8bae4,4. Static AST Call-Graph Selection,895.0,223.0,1.0,0.0,0.07280000000000002,0.028100000000000003,0.0,1.0,0.0,61.401098901098905
mut_ce8ebe6857fe,4. Static AST Call-Graph Selection,895.0,223.0,13.0,13.0,0.07280000000000002,0.028100000000000003,0.0,0.0,100.0,61.401098901098905
mut_ce961ebfbe8a,4. Static AST Call-Graph Selection,191.0,47.0,0.0,0.0,2.2197,0.08809999999999998,0.0,0.0,,96.03099517952876
mut_cf304955ef3c,4. Static AST Call-Graph Selection,895.0,223.0,0.0,0.0,0.07280000000000002,0.028100000000000003,0.0,0.0,,61.401098901098905
mut_cf6c963757ed,4. Static AST Call-Graph Selection,895.0,223.0,3.0,0.0,0.07280000000000002,0.028100000000000003,0.0,1.0,0.0,61.401098901098905
mut_cf79a6d39691,4. Static AST Call-Graph Selection,895.0,223.0,2.0,0.0,0.07280000000000002,0.028100000000000003,0.0,1.0,0.0,61.401098901098905
mut_d0624774f95c,4. Static AST Call-Graph Selection,191.0,47.0,41.0,14.0,2.2197,0.06370000000000003,0.0,1.0,34.146341463414636,97.13024282560707
mut_d0b1a5c53c7a,4. Static AST Call-Graph Selection,895.0,223.0,19.0,0.0,0.07280000000000002,0.028100000000000003,0.0,1.0,0.0,61.401098901098905
mut_d0e704dbbf55,4. Static AST Call-Graph Selection,191.0,47.0,21.0,11.0,2.2197,0.08809999999999998,0.0,1.0,52.38095238095239,96.03099517952876
mut_d0f4efae548f,4. Static AST Call-Graph Selection,365.0,91.0,0.0,0.0,4.793700000000005,0.42610000000000003,0.0,0.0,,91.11125018253125
mut_d0f91c149491,4. Static AST Call-Graph Selection,895.0,223.0,8.0,8.0,0.07280000000000002,0.028100000000000003,0.0,0.0,100.0,61.401098901098905
mut_d14847af1de6,4. Static AST Call-Graph Selection,191.0,19.0,7.0,7.0,2.2197,0.6797,0.0,0.0,100.0,69.37874487543363
mut_d149277612bd,4. Static AST Call-Graph Selection,895.0,223.0,0.0,0.0,0.07280000000000002,0.028100000000000003,0.0,0.0,,61.401098901098905
mut_d14d6a9bd5e2,4. Static AST Call-Graph Selection,365.0,91.0,2.0,2.0,4.793700000000005,0.053600000000000016,0.0,0.0,100.0,98.88186578217244
mut_d207c4243342,4. Static AST Call-Graph Selection,895.0,223.0,3.0,0.0,0.07280000000000002,0.028100000000000003,0.0,1.0,0.0,61.401098901098905
mut_d26e9eb3bbd7,4. Static AST Call-Graph Selection,191.0,47.0,3.0,2.0,2.2197,0.06300000000000004,0.0,1.0,66.66666666666666,97.16177861873226
mut_d352bccae750,4. Static AST Call-Graph Selection,365.0,91.0,1.0,1.0,4.793700000000005,0.20229999999999995,0.0,0.0,100.0,95.77987775622171
mut_d3f2e21b70f3,4. Static AST Call-Graph Selection,365.0,91.0,7.0,6.0,4.793700000000005,0.053600000000000016,0.0,1.0,85.71428571428571,98.88186578217244
mut_d4bc035cfd69,4. Static AST Call-Graph Selection,191.0,47.0,5.0,4.0,2.2197,0.06370000000000003,0.0,1.0,80.0,97.13024282560707
